"","TEAM_ID","TEAM_NAME","GP","W","L","W_PCT","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","TOV","STL","BLK","BLKA","PF","PFD","PTS","PLUS_MINUS","GP_RANK","W_RANK","L_RANK","W_PCT_RANK","MIN_RANK","FGM_RANK","FGA_RANK","FG_PCT_RANK","FG3M_RANK","FG3A_RANK","FG3_PCT_RANK","FTM_RANK","FTA_RANK","FT_PCT_RANK","OREB_RANK","DREB_RANK","REB_RANK","AST_RANK","TOV_RANK","STL_RANK","BLK_RANK","BLKA_RANK","PF_RANK","PFD_RANK","PTS_RANK","PLUS_MINUS_RANK","team_season"
"188","1610612753","Orlando Magic","3","1","2","0.333","22.06","11","28","0.393","4","10","0.4","10","12","0.833","2","12","14","7","4","2","2","1","10","0","36","-2","10","9","3","9","7","8","8","9","4","5","7","10","11","3","11","8","8","7","2","11","5","4","5","1","9","8","2001-02"
"189","1610612753","Orlando Magic","4","1","3","0.25","15.325","11","23","0.478","2","11","0.182","7","13","0.538","2","8","10","4","2","2","2","2","12","8","31","0","8","11","6","11","10","9","11","1","9","5","12","11","11","15","14","11","12","10","2","7","7","5","7","11","9","7","2010-11"
"190","1610612753","Orlando Magic","5","3","2","0.6","23.5683333333333","15","38","0.395","4","15","0.267","20","32","0.625","8","24","32","4","7","2","1","3","12","19","54","23","5","4","4","5","3","4","3","9","2","3","8","2","2","14","3","3","3","7","13","4","6","14","12","3","3","1","2009-10"
"191","1610612753","Orlando Magic","6","3","3","0.5","22.075","18","39","0.462","8","14","0.571","8","10","0.8","8","13","21","6","8","3","2","3","23","9","52","6","7","7","8","6","7","4","7","5","1","3","1","9","10","8","5","7","7","7","12","4","7","11","14","7","6","3","2007-08"
"192","1610612754","Indiana Pacers","1","0","1","0","4.155","2","5","0.4","1","3","0.333","1","1","1","0","1","1","1","1","0","0","1","3","1","6","-1","14","13","1","13","14","13","14","7","13","13","7","13","13","1","13","14","14","12","1","13","11","5","2","15","14","8","2019-20"
"193","1610612754","Indiana Pacers","2","1","1","0.5","13.1666666666667","6","22","0.273","2","7","0.286","8","9","0.889","4","12","16","1","4","2","5","2","6","0","22","3","13","10","2","5","14","14","14","16","12","12","9","13","13","1","10","10","10","14","6","11","3","9","2","1","15","6","2002-03"
"194","1610612754","Indiana Pacers","3","0","3","0","7.73","3","9","0.333","3","5","0.6","0","0","0","0","5","5","2","2","0","0","1","3","1","9","-16","9","13","9","13","12","14","13","15","8","11","2","13","13","13","15","10","11","14","3","14","12","5","4","12","14","15","2018-19"
"195","1610612754","Indiana Pacers","3","1","2","0.333","22.9266666666667","15","36","0.417","3","7","0.429","14","19","0.737","5","17","22","8","9","3","0","4","19","0","47","4","10","9","3","9","6","5","6","5","5","9","4","6","6","12","8","5","6","5","14","6","14","11","12","1","5","5","2001-02"
"196","1610612754","Indiana Pacers","3","1","2","0.333","7.91666666666667","4","8","0.5","1","4","0.25","2","4","0.5","1","4","5","3","4","1","1","0","6","4","11","-5","9","10","7","12","13","12","14","1","11","12","9","13","12","12","13","13","13","10","8","11","9","1","6","12","12","11","2015-16"
"197","1610612754","Indiana Pacers","4","0","4","0","16.6916666666667","7","23","0.304","3","11","0.273","1","2","0.5","2","14","16","4","7","2","3","1","11","3","18","-16","8","14","15","14","8","13","9","15","9","8","12","15","14","14","11","4","6","9","13","7","2","7","12","13","13","16","2016-17"
"198","1610612754","Indiana Pacers","4","1","3","0.25","13.7416666666667","7","19","0.368","1","6","0.167","9","11","0.818","4","8","12","5","3","1","2","1","10","8","24","-9","11","11","6","13","12","12","12","12","12","10","14","12","13","4","11","13","12","10","4","9","7","4","4","11","13","13","2005-06"
"199","1610612754","Indiana Pacers","4","1","3","0.25","14.7283333333333","6","24","0.25","1","6","0.167","15","20","0.75","4","9","13","5","3","0","0","5","13","9","28","-14","8","11","6","11","11","14","9","16","11","13","13","7","7","10","10","10","10","9","6","13","13","13","9","9","10","13","2010-11"
"200","1610612754","Indiana Pacers","5","1","4","0.2","13.0133333333333","6","22","0.273","1","10","0.1","3","6","0.5","3","10","13","5","4","0","0","3","9","5","16","-21","4","9","15","13","7","12","10","15","13","9","13","11","10","14","8","7","7","8","12","11","13","14","10","9","12","16","2017-18"
"201","1610612754","Indiana Pacers","5","2","3","0.4","21.7116666666667","10","38","0.263","2","14","0.143","8","17","0.471","9","18","27","6","8","1","2","3","14","11","30","-10","8","8","5","10","7","9","6","13","7","5","12","10","7","13","3","5","5","7","11","11","6","9","9","7","9","13","2011-12"
"202","1610612754","Indiana Pacers","6","4","2","0.667","28.5733333333333","19","41","0.463","2","13","0.154","25","32","0.781","9","17","26","8","9","9","3","0","10","23","65","23","7","5","3","2","7","7","8","4","7","8","10","3","3","4","5","7","7","7","10","2","8","1","6","4","7","1","2012-13"
"203","1610612754","Indiana Pacers","6","4","2","0.667","28.9133333333333","16","42","0.381","3","18","0.167","19","23","0.826","7","20","27","9","5","5","4","2","18","0","54","15","6","5","4","3","5","6","6","8","5","4","12","6","6","3","6","5","6","4","11","1","6","7","13","1","6","2","2004-05"
"204","1610612754","Indiana Pacers","7","2","5","0.286","24.97","10","40","0.25","2","16","0.125","6","12","0.5","8","19","27","3","5","2","3","6","25","0","28","-24","5","9","15","11","5","6","5","13","6","3","10","9","7","12","4","4","5","9","7","7","5","14","13","1","8","15","2003-04"
"205","1610612754","Indiana Pacers","8","6","2","0.75","28.9616666666667","22","38","0.579","5","13","0.385","20","29","0.69","5","22","27","12","7","6","1","3","12","18","69","14","2","1","3","1","7","6","9","1","6","7","6","9","8","14","11","5","7","5","7","5","9","7","3","8","8","2","2013-14"
"206","1610612755","Philadelphia 76ers","1","0","1","0","9.83333333333333","6","20","0.3","2","7","0.286","3","4","0.75","5","2","7","3","2","1","1","1","6","0","17","-5","15","13","1","13","14","14","12","13","9","11","8","14","14","6","7","15","14","14","4","14","9","4","2","1","14","8","2004-05"
"207","1610612755","Philadelphia 76ers","1","1","0","1","5.15","3","6","0.5","0","1","0","4","6","0.667","1","8","9","2","2","0","0","0","4","3","10","3","14","9","1","1","13","14","14","4","13","15","13","12","12","15","12","11","11","10","5","13","13","1","4","13","14","6","2007-08"
"208","1610612755","Philadelphia 76ers","2","2","0","1","10.85","9","18","0.5","3","6","0.5","1","2","0.5","3","9","12","5","3","0","1","1","3","3","22","8","14","8","1","1","10","10","9","5","7","9","1","13","15","13","6","9","8","10","9","15","8","5","1","13","12","4","2021-22"
"209","1610612755","Philadelphia 76ers","3","0","3","0","6.65166666666667","1","8","0.125","0","3","0","5","6","0.833","2","4","6","0","2","1","0","3","9","4","7","-16","11","13","7","13","12","14","13","15","14","13","14","10","10","8","9","13","13","15","5","10","11","10","6","11","13","13","2019-20"
"210","1610612755","Philadelphia 76ers","3","2","1","0.667","14.5616666666667","10","20","0.5","1","3","0.333","12","15","0.8","3","6","9","4","4","3","1","0","10","0","33","-1","10","6","2","3","11","9","13","2","10","11","9","8","9","7","10","13","12","11","2","6","9","1","5","1","10","7","2001-02"
"211","1610612755","Philadelphia 76ers","4","1","3","0.25","14.3466666666667","7","23","0.304","2","7","0.286","6","9","0.667","3","13","16","3","2","0","1","5","12","5","22","-7","8","11","6","11","12","10","11","14","9","10","6","12","12","12","11","8","8","11","2","13","10","13","7","15","12","8","2010-11"
"212","1610612755","Philadelphia 76ers","4","2","2","0.5","13.5","13","20","0.65","2","5","0.4","2","7","0.286","2","11","13","5","4","1","2","0","6","5","30","7","8","7","6","6","8","7","7","2","9","9","7","11","9","13","9","7","8","8","8","9","5","1","8","9","8","5","2008-09"
"213","1610612755","Philadelphia 76ers","4","2","2","0.5","17.7","12","26","0.462","4","11","0.364","15","17","0.882","5","9","14","9","7","4","0","1","9","11","43","10","7","7","5","6","7","7","7","5","7","7","8","6","6","3","7","7","7","6","10","4","12","5","8","6","7","4","2018-19"
"214","1610612755","Philadelphia 76ers","5","1","4","0.2","24.3","19","45","0.422","3","13","0.231","11","11","1","10","14","24","11","9","0","2","1","14","7","52","-8","4","9","15","13","3","3","3","10","7","3","10","4","6","1","1","3","3","3","16","11","3","4","13","7","3","13","2017-18"
"215","1610612755","Philadelphia 76ers","7","2","5","0.286","22.2466666666667","12","35","0.343","1","11","0.091","22","36","0.611","7","14","21","3","6","4","1","2","15","20","47","-16","5","8","15","12","4","5","5","14","11","7","14","3","2","11","2","5","4","12","13","2","6","11","11","2","3","13","2020-21"
"216","1610612755","Philadelphia 76ers","8","4","4","0.5","36.9533333333333","27","56","0.482","4","13","0.308","14","19","0.737","10","22","32","17","8","7","1","2","17","0","72","4","3","4","12","5","4","4","4","3","7","9","7","10","9","11","4","5","4","2","13","3","8","9","8","1","4","4","2002-03"
"217","1610612755","Philadelphia 76ers","8","6","2","0.75","30.8166666666667","21","42","0.5","6","9","0.667","27","29","0.931","5","20","25","12","4","3","7","4","10","23","75","13","4","4","4","2","4","4","5","2","2","6","1","3","4","2","7","4","6","3","5","7","2","12","6","4","4","3","2011-12"
"218","1610612756","Phoenix Suns","10","6","4","0.6","34.2","27","63","0.429","8","20","0.4","22","28","0.786","11","22","33","14","6","1","5","2","20","0","84","-9","3","2","12","5","4","3","3","5","2","2","5","5","5","5","3","4","4","3","12","14","4","7","14","1","3","12","2004-05"
"219","1610612756","Phoenix Suns","11","5","6","0.455","55.3466666666667","36","82","0.439","13","31","0.419","25","31","0.806","6","36","42","26","14","5","3","6","31","27","110","-4","3","4","15","8","3","3","3","8","1","1","5","6","7","6","7","2","3","1","14","6","4","16","13","5","4","10","2005-06"
"220","1610612756","Phoenix Suns","3","0","3","0","20.8966666666667","15","29","0.517","3","8","0.375","9","12","0.75","3","11","14","5","9","1","3","1","14","9","42","-13","8","13","8","13","8","6","8","3","4","8","5","8","9","11","8","9","9","8","14","9","4","6","9","7","8","15","2007-08"
"221","1610612756","Phoenix Suns","4","2","2","0.5","22.7483333333333","15","37","0.405","3","14","0.214","11","14","0.786","3","15","18","8","5","5","3","3","20","0","44","-5","9","6","5","5","9","7","8","5","10","7","13","12","12","6","12","8","9","6","9","5","6","12","12","1","9","12","2002-03"
"222","1610612756","Phoenix Suns","4","3","1","0.75","10.185","10","15","0.667","1","5","0.2","11","12","0.917","3","6","9","5","2","2","1","0","3","9","32","8","9","5","2","2","11","8","11","1","11","13","11","5","5","3","6","11","10","10","6","4","8","1","1","7","8","4","2021-22"
"223","1610612756","Phoenix Suns","7","3","4","0.429","21.04","14","41","0.341","2","11","0.182","12","14","0.857","8","16","24","8","8","1","4","6","20","11","42","-1","5","5","13","8","7","6","6","10","7","5","10","8","9","4","4","5","5","5","12","8","4","15","13","8","7","7","2006-07"
"224","1610612756","Phoenix Suns","8","4","4","0.5","18.6983333333333","16","30","0.533","3","15","0.2","11","12","0.917","5","13","18","8","7","0","0","1","16","6","46","-11","3","3","14","7","4","3","4","4","5","3","11","7","9","3","4","4","4","3","13","12","10","7","14","11","4","13","2009-10"
"225","1610612756","Phoenix Suns","8","4","4","0.5","21.78","11","30","0.367","1","6","0.167","14","15","0.933","2","16","18","6","8","0","4","4","19","9","37","-19","4","3","14","8","5","6","6","11","11","12","12","4","6","6","9","4","5","5","15","10","1","15","16","6","6","15","2020-21"
"226","1610612757","Portland Trail Blazers","1","0","1","0","1.925","0","0","0","0","0","0","2","2","1","0","1","1","0","1","0","0","0","2","0","2","-11","15","14","3","14","16","16","16","16","16","16","16","13","14","1","14","16","16","16","1","15","12","1","1","15","16","13","2016-17"
"227","1610612757","Portland Trail Blazers","2","0","2","0","5.31666666666667","2","6","0.333","1","2","0.5","6","8","0.75","1","6","7","1","4","2","1","0","2","0","11","-3","14","15","3","15","15","15","15","13","10","13","2","13","13","11","15","13","15","14","2","11","9","1","1","1","14","10","2001-02"
"228","1610612757","Portland Trail Blazers","2","1","1","0.5","5.415","5","9","0.556","4","6","0.667","0","0","0","0","7","7","4","3","0","2","0","4","2","14","6","12","8","1","6","13","12","12","1","9","12","1","14","14","14","13","12","12","9","6","13","8","1","3","13","12","5","2019-20"
"229","1610612757","Portland Trail Blazers","2","2","0","1","5.41","6","9","0.667","3","3","1","11","14","0.786","1","4","5","5","0","2","1","0","0","9","26","18","12","7","1","1","12","8","13","1","5","13","1","7","8","8","11","11","12","6","1","4","6","1","1","6","9","2","2009-10"
"230","1610612757","Portland Trail Blazers","3","0","3","0","10.995","8","17","0.471","3","6","0.5","5","5","1","3","6","9","2","3","2","1","1","10","3","24","-12","11","15","10","15","11","8","11","5","7","12","3","10","11","1","8","10","12","13","8","4","7","4","11","12","10","15","2017-18"
"231","1610612757","Portland Trail Blazers","3","0","3","0","15.17","10","27","0.37","6","16","0.375","2","2","1","2","8","10","2","3","2","0","1","15","2","28","-18","10","15","10","15","8","8","7","10","3","4","5","12","12","1","9","9","9","13","8","4","12","6","11","12","10","14","2020-21"
"232","1610612757","Portland Trail Blazers","3","1","2","0.333","13.8216666666667","12","23","0.522","5","11","0.455","7","9","0.778","6","5","11","6","2","2","1","0","7","0","36","0","12","10","5","14","12","9","13","2","5","10","3","14","13","7","6","13","13","9","3","11","8","1","4","1","12","9","2002-03"
"233","1610612757","Portland Trail Blazers","3","1","2","0.333","7.475","5","12","0.417","2","7","0.286","7","9","0.778","1","6","7","2","0","1","0","1","8","6","19","-2","12","11","2","10","14","12","13","6","11","11","7","9","9","8","13","12","12","13","1","9","12","5","7","11","12","9","2014-15"
"234","1610612757","Portland Trail Blazers","4","2","2","0.5","9.67833333333333","9","15","0.6","5","8","0.625","6","7","0.857","2","7","9","3","3","3","0","0","13","4","29","2","8","7","6","6","10","8","10","3","7","7","1","9","9","4","9","9","11","10","5","7","8","1","9","10","9","7","2008-09"
"235","1610612757","Portland Trail Blazers","4","2","2","0.5","9.72333333333333","6","16","0.375","1","5","0.2","5","8","0.625","5","2","7","1","2","1","0","0","11","6","18","-14","8","7","3","6","15","14","15","10","11","14","9","15","14","14","7","16","15","15","2","10","13","1","6","14","15","13","2010-11"
"236","1610612757","Portland Trail Blazers","5","2","3","0.4","24.925","15","41","0.366","5","14","0.357","16","23","0.696","6","14","20","7","7","3","1","4","12","17","51","-12","7","6","9","9","7","6","7","9","3","4","6","5","4","10","6","8","7","4","10","7","9","12","12","3","6","14","2015-16"
"237","1610612757","Portland Trail Blazers","6","4","2","0.667","36.3","25","64","0.391","7","22","0.318","32","39","0.821","9","30","39","9","7","7","5","3","30","27","89","12","8","4","3","4","4","4","2","11","4","2","9","3","3","5","5","3","2","8","7","3","3","7","15","3","3","4","2013-14"
"238","1610612757","Portland Trail Blazers","9","5","4","0.556","52.9433333333333","43","108","0.398","11","37","0.297","20","23","0.87","16","23","39","14","5","13","8","11","17","21","117","7","3","3","11","5","3","1","1","9","3","3","12","5","5","6","3","5","4","4","8","1","1","15","10","4","3","6","2018-19"
"239","1610612758","Sacramento Kings","13","7","6","0.538","52.7016666666667","35","87","0.402","5","24","0.208","41","53","0.774","17","39","56","18","12","3","7","5","51","0","116","3","2","2","15","6","2","3","3","7","3","2","12","2","2","8","1","2","1","2","15","6","3","14","16","1","2","6","2001-02"
"240","1610612758","Sacramento Kings","3","0","3","0","5.51666666666667","2","12","0.167","2","11","0.182","0","0","0","3","3","6","2","1","0","0","0","4","0","6","-7","10","13","10","13","16","16","15","16","9","7","10","16","16","16","11","14","15","15","1","16","11","1","1","1","16","10","2004-05"
"241","1610612758","Sacramento Kings","3","1","2","0.333","18.82","14","27","0.519","1","2","0.5","13","16","0.813","5","10","15","5","7","1","1","2","15","8","42","-14","13","11","4","12","11","9","11","1","12","13","4","10","10","5","8","11","11","10","10","9","9","8","7","11","11","16","2005-06"
"242","1610612758","Sacramento Kings","4","2","2","0.5","24.69","18","50","0.36","5","16","0.313","19","25","0.76","13","15","28","8","3","0","2","1","15","0","60","-5","9","6","5","5","7","5","6","10","5","4","6","5","6","10","3","8","6","6","5","15","7","4","6","1","5","12","2002-03"
"243","1610612758","Sacramento Kings","7","4","3","0.571","27.9133333333333","20","53","0.377","7","17","0.412","16","25","0.64","7","22","29","15","8","6","3","6","19","0","63","16","5","5","8","5","4","3","2","7","1","2","6","6","6","10","7","3","3","2","13","2","5","14","12","1","3","1","2003-04"
"244","1610612759","San Antonio Spurs","1","0","1","0","4.15166666666667","0","5","0","0","4","0","0","2","0","0","2","2","0","1","1","0","0","4","1","0","-7","13","14","3","14","12","13","12","13","12","11","12","14","12","14","12","12","12","13","3","9","8","1","6","12","15","11","2008-09"
"245","1610612759","San Antonio Spurs","10","7","3","0.7","55.56","37","90","0.411","9","24","0.375","20","29","0.69","14","34","48","20","17","13","7","5","25","29","103","10","1","1","7","1","1","1","1","7","1","3","2","6","5","11","2","1","1","1","13","1","1","10","11","2","1","3","2012-13"
"246","1610612759","San Antonio Spurs","11","9","2","0.818","33.115","21","50","0.42","4","10","0.4","45","56","0.804","12","26","38","10","12","6","5","3","15","39","91","24","2","1","2","1","3","3","3","6","4","7","1","1","1","9","2","2","2","3","14","3","3","11","10","1","2","2","2006-07"
"247","1610612759","San Antonio Spurs","12","8","4","0.667","55.8083333333333","46","96","0.479","13","22","0.591","30","52","0.577","17","33","50","24","9","3","5","10","28","0","135","39","1","1","12","3","1","1","1","2","1","1","1","2","1","10","1","3","1","1","14","5","4","16","15","1","1","1","2004-05"
"248","1610612759","San Antonio Spurs","15","8","7","0.533","56.2266666666667","39","85","0.459","9","26","0.346","40","71","0.563","16","38","54","25","18","7","6","6","37","0","127","21","1","2","16","4","2","1","2","4","2","1","5","2","1","16","1","2","2","1","15","3","2","14","15","1","1","1","2002-03"
"249","1610612759","San Antonio Spurs","2","1","1","0.5","2.35","2","3","0.667","2","2","1","3","3","1","1","3","4","1","1","0","0","0","2","2","9","3","14","9","2","6","15","15","16","1","9","13","1","11","14","1","15","14","15","15","4","11","13","1","2","14","15","6","2017-18"
"250","1610612759","San Antonio Spurs","3","1","2","0.333","10.4","5","14","0.357","1","3","0.333","7","8","0.875","2","6","8","3","2","2","0","2","5","5","18","-1","9","10","5","11","8","12","10","13","14","13","9","8","9","4","8","9","8","10","3","9","12","8","6","9","10","8","2018-19"
"251","1610612759","San Antonio Spurs","4","2","2","0.5","23.205","19","45","0.422","3","13","0.231","14","17","0.824","11","14","25","11","7","5","3","4","20","11","55","-3","8","8","2","7","7","5","5","5","8","7","12","6","7","7","4","7","6","5","10","4","7","11","14","7","6","10","2014-15"
"252","1610612759","San Antonio Spurs","5","2","3","0.4","18","11","32","0.344","2","11","0.182","20","24","0.833","5","7","12","3","1","6","1","3","10","12","44","6","7","6","9","9","8","8","8","12","9","9","12","3","3","4","7","9","9","10","2","2","9","8","8","6","7","5","2015-16"
"253","1610612759","San Antonio Spurs","5","2","3","0.4","23.9683333333333","16","35","0.457","4","10","0.4","19","23","0.826","6","17","23","10","5","2","4","2","15","13","55","1","6","7","6","9","7","6","6","3","5","7","2","6","6","7","5","6","5","4","8","7","6","5","10","6","6","6","2010-11"
"254","1610612759","San Antonio Spurs","5","3","2","0.6","11.65","10","17","0.588","0","3","0","6","9","0.667","3","8","11","5","2","1","0","0","3","0","26","11","8","6","5","4","11","6","11","1","13","12","13","9","11","8","9","10","11","6","5","11","12","1","1","1","9","2","2003-04"
"255","1610612759","San Antonio Spurs","5","3","2","0.6","29.7866666666667","25","55","0.455","7","20","0.35","17","22","0.773","11","9","20","12","4","8","1","3","14","19","74","13","4","4","5","6","1","1","1","8","1","3","6","4","5","8","1","8","2","1","9","1","5","13","14","1","1","2","2016-17"
"256","1610612759","San Antonio Spurs","6","1","5","0.167","21.8733333333333","6","27","0.222","1","9","0.111","7","11","0.636","2","7","9","5","8","3","2","4","15","0","20","-40","5","9","14","14","8","12","9","15","10","6","13","12","12","15","11","10","12","10","12","6","5","11","11","1","13","16","2001-02"
"257","1610612759","San Antonio Spurs","6","3","3","0.5","13.68","11","22","0.5","2","7","0.286","9","10","0.9","3","8","11","7","4","0","1","2","9","8","33","-5","4","4","11","7","6","5","7","5","7","6","6","10","11","4","7","8","7","5","10","12","6","12","7","9","6","9","2009-10"
"258","1610612759","San Antonio Spurs","6","3","3","0.5","14.0816666666667","13","23","0.565","2","5","0.4","14","16","0.875","2","8","10","8","1","2","1","1","8","7","42","6","6","6","5","6","12","7","12","1","7","12","5","7","9","5","12","12","12","5","1","8","7","3","5","10","7","4","2011-12"
"259","1610612759","San Antonio Spurs","7","4","3","0.571","33.8416666666667","24","60","0.4","3","14","0.214","18","25","0.72","10","20","30","10","6","4","2","6","16","20","69","-1","6","4","8","5","3","2","3","8","4","3","9","6","6","13","3","4","3","3","11","3","7","14","11","4","3","10","2007-08"
"260","1610612759","San Antonio Spurs","8","5","3","0.625","37.44","28","62","0.452","10","19","0.526","32","38","0.842","7","32","39","17","7","5","1","4","22","23","98","26","2","2","8","5","3","2","3","6","1","3","1","3","4","3","9","2","2","2","7","6","9","10","12","4","2","1","2013-14"
"261","1610612759","San Antonio Spurs","9","5","4","0.556","58.9216666666667","41","88","0.466","9","16","0.563","39","50","0.78","10","26","36","20","13","8","5","5","35","38","130","3","5","4","10","4","2","2","2","6","2","5","3","2","3","9","4","4","5","2","12","4","2","15","14","3","2","5","2005-06"
"262","1610612760","Oklahoma City Thunder","10","5","5","0.5","31.6366666666667","18","50","0.36","2","12","0.167","18","21","0.857","10","22","32","7","15","2","7","3","19","16","56","-19","1","4","14","7","4","5","5","10","9","7","13","4","5","3","3","4","4","4","16","9","1","8","13","4","4","16","2015-16"
"263","1610612760","Oklahoma City Thunder","11","5","6","0.455","51.5433333333333","28","80","0.35","5","26","0.192","27","34","0.794","9","39","48","13","17","3","6","5","36","26","88","-23","3","3","16","8","2","4","2","12","3","2","11","4","4","8","2","2","2","2","15","6","2","13","16","3","4","15","2010-11"
"264","1610612760","Oklahoma City Thunder","14","9","5","0.643","50.995","36","80","0.45","5","20","0.25","34","38","0.895","9","32","41","12","14","15","7","5","30","28","111","0","1","1","14","3","3","2","3","5","4","3","9","2","2","4","3","3","3","3","15","1","2","15","15","2","3","8","2011-12"
"265","1610612760","Oklahoma City Thunder","3","1","2","0.333","11.8","6","20","0.3","1","6","0.167","15","16","0.938","2","9","11","0","3","1","2","1","10","9","28","8","8","9","4","9","8","8","8","13","10","8","13","4","5","2","8","6","7","15","7","8","4","7","9","6","8","5","2009-10"
"266","1610612760","Oklahoma City Thunder","3","1","2","0.333","4.99666666666667","5","9","0.556","2","3","0.667","1","1","1","1","2","3","4","2","0","1","0","5","0","13","-9","9","10","5","11","15","12","13","3","11","13","1","12","12","1","10","13","13","9","3","14","8","1","6","14","13","11","2018-19"
"267","1610612760","Oklahoma City Thunder","3","1","2","0.333","9.88166666666667","8","26","0.308","2","11","0.182","2","2","1","6","8","14","4","0","1","1","1","7","4","20","-2","11","9","6","11","12","8","7","13","9","6","11","13","15","1","5","9","6","9","1","8","7","4","8","11","11","9","2017-18"
"268","1610612760","Oklahoma City Thunder","4","1","3","0.25","12.7716666666667","9","22","0.409","2","10","0.2","12","23","0.522","6","6","12","2","4","2","0","1","11","14","32","-15","8","10","11","12","11","9","10","12","11","9","14","7","4","13","4","12","9","12","9","7","12","7","12","4","9","15","2016-17"
"269","1610612760","Oklahoma City Thunder","4","3","1","0.75","22.095","14","40","0.35","6","17","0.353","14","17","0.824","7","20","27","6","9","5","2","5","10","14","48","12","9","6","1","2","7","7","6","10","3","7","6","8","8","9","5","4","5","7","11","4","8","12","8","5","7","2","2019-20"
"270","1610612760","Oklahoma City Thunder","8","3","5","0.375","39.0366666666667","20","56","0.357","8","25","0.32","23","30","0.767","5","22","27","9","8","7","6","3","31","22","71","-7","5","6","12","11","4","6","6","12","2","2","3","4","4","6","9","5","6","6","9","5","2","8","14","5","6","12","2012-13"
"271","1610612760","Oklahoma City Thunder","9","4","5","0.444","56.56","41","97","0.423","8","37","0.216","38","44","0.864","18","33","51","18","19","10","9","3","33","30","128","-1","1","4","14","9","1","1","1","9","3","1","15","2","2","1","1","1","1","1","16","2","1","7","16","1","1","8","2013-14"
"272","1610612760","Seattle SuperSonics","1","1","0","1","3.375","3","3","1","0","0","0","4","4","1","0","3","3","1","2","0","0","0","3","0","10","7","16","9","1","1","16","14","16","1","15","16","15","15","15","1","16","16","16","14","1","16","14","1","2","1","15","4","2001-02"
"273","1610612760","Seattle SuperSonics","5","4","1","0.8","15.8","10","27","0.37","1","9","0.111","12","13","0.923","3","13","16","4","3","2","0","3","8","0","33","7","8","5","1","1","8","7","9","9","13","10","14","7","8","1","11","8","9","13","5","8","11","11","5","1","7","4","2004-05"
"274","1610612761","Toronto Raptors","1","0","1","0","10.05","5","12","0.417","3","6","0.5","1","4","0.25","1","5","6","3","1","1","1","1","3","3","14","-3","16","15","2","15","13","13","16","8","7","9","1","13","12","14","10","13","13","13","1","10","8","5","1","13","14","10","2021-22"
"275","1610612761","Toronto Raptors","12","7","5","0.583","57.8083333333333","40","95","0.421","13","44","0.295","39","51","0.765","20","27","47","15","16","10","4","5","24","38","132","19","2","2","14","4","2","2","3","7","2","2","13","1","1","10","2","3","2","3","13","2","4","12","14","1","1","1","2018-19"
"276","1610612761","Toronto Raptors","2","0","2","0","12.5133333333333","5","19","0.263","3","11","0.273","2","2","1","2","8","10","3","1","1","0","1","6","2","15","-17","14","13","2","13","10","12","11","15","8","8","8","15","16","1","10","9","11","12","4","9","12","5","3","14","13","16","2014-15"
"277","1610612761","Toronto Raptors","3","0","3","0","9.53333333333333","6","14","0.429","2","5","0.4","4","5","0.8","1","5","6","4","2","0","1","2","5","5","18","-11","8","13","8","13","11","9","11","6","7","9","3","12","13","8","12","12","13","9","5","13","10","9","5","11","12","14","2007-08"
"278","1610612761","Toronto Raptors","3","1","2","0.333","13.0916666666667","8","21","0.381","1","2","0.5","5","6","0.833","2","7","9","3","5","1","1","2","10","0","22","-5","10","9","3","9","13","11","12","11","10","13","2","14","14","3","11","10","12","13","8","15","9","7","5","1","12","11","2001-02"
"279","1610612761","Toronto Raptors","4","2","2","0.5","17.2983333333333","8","20","0.4","1","4","0.25","18","22","0.818","2","14","16","3","4","1","0","1","11","13","35","0","8","7","2","6","8","9","8","7","8","10","7","5","6","7","12","6","8","10","6","8","12","4","8","7","8","5","2006-07"
"280","1610612761","Toronto Raptors","4","3","1","0.75","10.6133333333333","8","15","0.533","1","4","0.25","7","10","0.7","0","8","8","4","1","2","1","1","5","7","24","-1","8","4","3","3","12","10","13","3","12","13","13","11","9","10","14","9","12","9","1","7","5","7","3","11","11","9","2016-17"
"281","1610612761","Toronto Raptors","5","2","3","0.4","20.5483333333333","11","36","0.306","2","11","0.182","9","10","0.9","10","13","23","7","3","0","2","2","7","9","33","-9","4","6","10","10","5","6","4","14","9","6","11","5","7","6","1","4","4","6","8","11","3","12","8","4","7","14","2017-18"
"282","1610612761","Toronto Raptors","6","3","3","0.5","19.425","15","28","0.536","3","8","0.375","21","26","0.808","1","10","11","5","4","4","1","1","18","17","54","-6","8","7","8","6","13","10","13","3","10","13","7","8","9","8","14","13","14","11","2","9","9","5","9","9","11","11","2013-14"
"283","1610612761","Toronto Raptors","6","4","2","0.667","29.0383333333333","16","49","0.327","5","24","0.208","18","19","0.947","5","17","22","8","8","4","3","3","15","16","55","5","5","5","6","3","4","4","5","12","5","5","11","3","6","2","6","6","6","5","10","6","5","10","11","4","4","6","2019-20"
"284","1610612761","Toronto Raptors","9","6","3","0.667","45.5683333333333","27","68","0.397","5","12","0.417","33","47","0.702","12","29","41","7","10","6","2","6","24","29","92","12","2","2","9","3","1","2","2","6","3","7","4","1","1","8","1","2","1","4","14","2","7","15","16","1","1","3","2015-16"
